OBJECTID,MaxInjuryS,CaseYear,CrashDate,CrashTimeF,CrashType,UTMEasting,UTMNorthin,OnStreet
16816719,C - POSSIBLE INJURY,2018,6/6/2018,5:04 PM,COLLISION WITH PEDESTRIAN,602145.05,4722471.92,
16816704,B - INJURY,2018,6/7/2018,1:24 PM,COLLISION WITH PEDESTRIAN,599747.5612,4724667.177,
16813093,C - POSSIBLE INJURY,2018,6/4/2018,4:23 PM,COLLISION WITH PEDESTRIAN,601490.2351,4723610.019,
16805789,A - SERIOUS INJURY,2018,5/8/2018,6:15 PM,COLLISION WITH PEDESTRIAN,602079.2568,4733260.695,
16805388,A - SERIOUS INJURY,2018,5/26/2018,9:02 PM,COLLISION WITH PEDESTRIAN,601556,4723984.33,
16798067,C - POSSIBLE INJURY,2018,5/22/2018,5:30 PM,COLLISION WITH BICYCLIST,597854.44,4724965.86,
16798003,A - SERIOUS INJURY,2018,5/23/2018,10:42 AM,COLLISION WITH BICYCLIST,592003.1284,4717569.843,
16795599,B - INJURY,2018,5/22/2018,8:01 PM,COLLISION WITH PEDESTRIAN,597854,4729392,
16795575,C - POSSIBLE INJURY,2018,5/22/2018,9:00 PM,COLLISION WITH PEDESTRIAN,602360.2596,4725294.195,
16795517,B - INJURY,2018,5/22/2018,6:45 AM,COLLISION WITH BICYCLIST,601251.0565,4721437.832,
16793797,B - INJURY,2018,5/7/2018,4:00 PM,COLLISION WITH PEDESTRIAN,597522.6767,4727858.583,
16793364,A - SERIOUS INJURY,2018,5/21/2018,12:33 PM,COLLISION WITH PEDESTRIAN,599223.9824,4717813.004,
16792635,A - SERIOUS INJURY,2018,5/2/2018,10:21 AM,COLLISION WITH PEDESTRIAN,602067.4182,4733003.625,
16790621,B - INJURY,2018,5/21/2018,2:49 PM,COLLISION WITH BICYCLIST,605706.58,4731484.93,
16786890,C - POSSIBLE INJURY,2018,5/16/2018,8:00 AM,COLLISION WITH PEDESTRIAN,606053.5139,4731671.606,
16786154,C - POSSIBLE INJURY,2018,5/5/2018,2:30 AM,COLLISION WITH PEDESTRIAN,599997.97,4724078.85,
16784236,C - POSSIBLE INJURY,2018,5/16/2018,4:45 PM,COLLISION WITH PEDESTRIAN,606279.65,4731430.18,
16781660,C - POSSIBLE INJURY,2018,5/10/2018,3:32 PM,COLLISION WITH BICYCLIST,600523.83,4724400,
16780002,C - POSSIBLE INJURY,2018,5/11/2018,4:05 PM,COLLISION WITH BICYCLIST,606410.06,4736575.49,
16777896,C - POSSIBLE INJURY,2018,5/10/2018,5:34 PM,COLLISION WITH PEDESTRIAN,601054.3279,4724604.834,
16776932,B - INJURY,2018,5/11/2018,1:10 PM,COLLISION WITH PEDESTRIAN,596816.4952,4729331.608,
16776926,B - INJURY,2018,5/10/2018,11:05 AM,COLLISION WITH BICYCLIST,596426.2463,4729125.223,
16775944,C - POSSIBLE INJURY,2018,4/30/2018,8:35 PM,COLLISION WITH PEDESTRIAN,601556,4723984.33,
16771369,B - INJURY,2018,5/3/2018,2:22 PM,COLLISION WITH BICYCLIST,599543.35,4725527.83,
16771289,A - SERIOUS INJURY,2018,5/2/2018,2:50 PM,COLLISION WITH BICYCLIST,596743.2811,4725775.814,
16768055,C - POSSIBLE INJURY,2018,5/4/2018,4:44 PM,COLLISION WITH PEDESTRIAN,606291.16,4731549.76,
16767316,C - POSSIBLE INJURY,2018,5/2/2018,6:49 PM,COLLISION WITH PEDESTRIAN,601934.69,4722280.34,
16763716,B - INJURY,2018,4/30/2018,5:00 AM,COLLISION WITH PEDESTRIAN,597978.5469,4722982.207,
16761511,B - INJURY,2018,4/24/2018,7:09 PM,COLLISION WITH PEDESTRIAN,602032.8853,4723987.395,
16756388,C - POSSIBLE INJURY,2018,4/26/2018,5:29 PM,COLLISION WITH BICYCLIST,599585.01,4725269.2,
16756385,C - POSSIBLE INJURY,2018,4/25/2018,9:12 AM,COLLISION WITH PEDESTRIAN,597310.3383,4702324.968,
16749275,C - POSSIBLE INJURY,2018,4/20/2018,10:00 AM,COLLISION WITH PEDESTRIAN,602113.06,4722356.27,
16748309,C - POSSIBLE INJURY,2018,4/20/2018,1:30 PM,COLLISION WITH BICYCLIST,602172.41,4722563.06,
16741740,C - POSSIBLE INJURY,2018,4/12/2018,7:57 PM,COLLISION WITH BICYCLIST,597009.4886,4728451.422,
16738491,C - POSSIBLE INJURY,2018,4/12/2018,8:34 AM,COLLISION WITH PEDESTRIAN,600713.97,4722190.08,
16737059,C - POSSIBLE INJURY,2018,4/6/2018,6:55 PM,COLLISION WITH PEDESTRIAN,599277.99,4723010.8,
16733818,B - INJURY,2018,3/27/2018,11:50 PM,COLLISION WITH PEDESTRIAN,599975.6614,4733525.818,
16727479,C - POSSIBLE INJURY,2018,4/4/2018,8:15 AM,COLLISION WITH PEDESTRIAN,599644.42,4723982.12,
16718991,C - POSSIBLE INJURY,2018,3/27/2018,9:28 PM,COLLISION WITH PEDESTRIAN,596842.2808,4726482.556,
16716463,C - POSSIBLE INJURY,2018,3/26/2018,7:28 AM,COLLISION WITH PEDESTRIAN,598677.17,4726523.14,
16711177,C - POSSIBLE INJURY,2018,3/24/2018,6:05 PM,COLLISION WITH PEDESTRIAN,600209.99,4723990.95,
16707893,C - POSSIBLE INJURY,2018,3/19/2018,6:34 PM,COLLISION WITH PEDESTRIAN,600361.11,4724587.12,
16707880,C - POSSIBLE INJURY,2018,3/19/2018,6:23 PM,COLLISION WITH PEDESTRIAN,599623.85,4723588.43,
16705468,C - POSSIBLE INJURY,2018,3/20/2018,9:30 PM,COLLISION WITH PEDESTRIAN,600511.0719,4734266.121,
16702488,C - POSSIBLE INJURY,2018,3/16/2018,12:05 PM,COLLISION WITH PEDESTRIAN,600796.9345,4722047.188,
16702435,B - INJURY,2018,3/18/2018,8:37 PM,COLLISION WITH PEDESTRIAN,600221.1588,4724307.116,
16700509,C - POSSIBLE INJURY,2018,3/10/2018,6:28 PM,COLLISION WITH PEDESTRIAN,607027.4792,4732790.955,
16699605,B - INJURY,2018,3/12/2018,8:20 PM,COLLISION WITH PEDESTRIAN,599626.0819,4724759.786,
16697142,C - POSSIBLE INJURY,2018,3/15/2018,4:39 PM,COLLISION WITH PEDESTRIAN,598731.64,4728213.02,
16697103,A - SERIOUS INJURY,2018,3/16/2018,3:41 PM,COLLISION WITH PEDESTRIAN,601276.4,4724073.09,
16694131,C - POSSIBLE INJURY,2018,3/13/2018,4:15 PM,COLLISION WITH PEDESTRIAN,596847.1686,4728638.146,
16684545,C - POSSIBLE INJURY,2018,3/6/2018,3:44 PM,COLLISION WITH PEDESTRIAN,606312.31,4731777.23,
16683554,C - POSSIBLE INJURY,2018,3/3/2018,10:09 PM,COLLISION WITH PEDESTRIAN,599540.5,4724944.69,
16682997,A - SERIOUS INJURY,2018,3/6/2018,7:19 AM,COLLISION WITH PEDESTRIAN,606526.92,4735985.84,
16677398,C - POSSIBLE INJURY,2018,2/19/2018,6:40 PM,COLLISION WITH PEDESTRIAN,599553.8,4721513.92,
16672469,C - POSSIBLE INJURY,2018,2/23/2018,8:00 AM,COLLISION WITH PEDESTRIAN,598484.8763,4703000.408,
16672430,C - POSSIBLE INJURY,2018,2/23/2018,6:05 PM,COLLISION WITH PEDESTRIAN,599113.4001,4717341.86,
16671404,B - INJURY,2018,2/13/2018,2:40 PM,COLLISION WITH PEDESTRIAN,602326.62,4723041.49,
16670691,B - INJURY,2018,2/24/2018,8:29 PM,COLLISION WITH PEDESTRIAN,598158.18,4723392.25,
16668883,A - SERIOUS INJURY,2018,2/20/2018,11:29 AM,COLLISION WITH PEDESTRIAN,599626.1642,4723995.879,
16668145,C - POSSIBLE INJURY,2018,2/21/2018,12:06 PM,COLLISION WITH PEDESTRIAN,600228.1171,4722947.616,
16668140,B - INJURY,2018,2/15/2018,2:22 PM,COLLISION WITH PEDESTRIAN,600818.78,4724662.52,
16668088,B - INJURY,2018,2/21/2018,6:28 PM,COLLISION WITH PEDESTRIAN,599771.8008,4724648.698,
16664469,C - POSSIBLE INJURY,2018,2/13/2018,11:46 AM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16664463,B - INJURY,2018,1/26/2018,8:30 PM,COLLISION WITH PEDESTRIAN,596822.7215,4728071.63,
16663065,C - POSSIBLE INJURY,2018,2/19/2018,5:50 PM,COLLISION WITH PEDESTRIAN,599644.5417,4723982.028,
16658837,A - SERIOUS INJURY,2018,2/15/2018,5:54 PM,COLLISION WITH PEDESTRIAN,595934.3396,4726796.24,
16652263,C - POSSIBLE INJURY,2018,1/9/2018,4:20 PM,COLLISION WITH PEDESTRIAN,600797.74,4724283.25,
16648924,C - POSSIBLE INJURY,2018,2/8/2018,4:39 PM,COLLISION WITH PEDESTRIAN,594334.1822,4726427.663,
16647717,C - POSSIBLE INJURY,2018,1/31/2018,5:31 PM,COLLISION WITH PEDESTRIAN,600644.87,4723227.66,
16647709,C - POSSIBLE INJURY,2018,1/31/2018,12:10 PM,COLLISION WITH PEDESTRIAN,598510.9,4725607.92,
16647708,A - SERIOUS INJURY,2018,2/4/2018,5:50 PM,COLLISION WITH PEDESTRIAN,599685.3587,4724208.248,
16645198,B - INJURY,2018,2/1/2018,9:10 AM,COLLISION WITH PEDESTRIAN,600523.83,4724400,
16636376,C - POSSIBLE INJURY,2018,2/2/2018,8:33 AM,COLLISION WITH PEDESTRIAN,600011.22,4724466.77,
16630808,C - POSSIBLE INJURY,2018,1/23/2018,6:58 AM,COLLISION WITH PEDESTRIAN,584691.9703,4728338.92,
16626792,C - POSSIBLE INJURY,2018,1/18/2018,7:43 AM,COLLISION WITH PEDESTRIAN,606112.6586,4731794.188,
16625206,C - POSSIBLE INJURY,2018,1/19/2018,12:05 PM,COLLISION WITH BICYCLIST,601721.2333,4721844.305,
16618016,C - POSSIBLE INJURY,2018,1/21/2018,4:47 PM,COLLISION WITH PEDESTRIAN,601122.06,4723111.66,
16613381,C - POSSIBLE INJURY,2018,1/19/2018,10:36 AM,COLLISION WITH PEDESTRIAN,598984.06,4724480.56,
16603242,A - SERIOUS INJURY,2018,1/10/2018,1:14 PM,COLLISION WITH PEDESTRIAN,600516.77,4724778.86,
16600434,C - POSSIBLE INJURY,2018,1/10/2018,7:36 AM,COLLISION WITH PEDESTRIAN,603816,4732877,
16600357,C - POSSIBLE INJURY,2018,1/10/2018,10:45 AM,COLLISION WITH BICYCLIST,601362.49,4723438.49,
16596148,C - POSSIBLE INJURY,2018,1/8/2018,5:30 PM,COLLISION WITH PEDESTRIAN,601724.1113,4724212.152,
16590950,C - POSSIBLE INJURY,2017,12/21/2017,1:01 PM,COLLISION WITH PEDESTRIAN,599999.21,4723714.12,
16587520,C - POSSIBLE INJURY,2017,12/20/2017,9:04 AM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16587498,C - POSSIBLE INJURY,2017,12/22/2017,4:00 PM,COLLISION WITH PEDESTRIAN,602075.58,4722228.99,
16584804,A - SERIOUS INJURY,2018,1/2/2018,11:39 PM,COLLISION WITH PEDESTRIAN,600127.598,4734468.693,
16583642,C - POSSIBLE INJURY,2017,12/20/2017,4:42 PM,COLLISION WITH PEDESTRIAN,600713.97,4722190.08,
16582957,C - POSSIBLE INJURY,2018,1/1/2018,6:51 PM,COLLISION WITH PEDESTRIAN,602737.4875,4737575.677,
16580280,C - POSSIBLE INJURY,2018,1/1/2018,5:33 PM,COLLISION WITH PEDESTRIAN,606448.54,4731953.82,
16577800,A - SERIOUS INJURY,2017,12/30/2017,11:32 PM,COLLISION WITH PEDESTRIAN,601228.2469,4724600.661,
16573374,C - POSSIBLE INJURY,2017,12/26/2017,1:07 PM,COLLISION WITH BICYCLIST,601784.2925,4737638.108,
16571725,C - POSSIBLE INJURY,2017,12/20/2017,3:38 PM,COLLISION WITH PEDESTRIAN,601289.44,4723338.35,
16563119,C - POSSIBLE INJURY,2017,12/18/2017,5:51 PM,COLLISION WITH PEDESTRIAN,593781.0187,4731259.153,
16560351,C - POSSIBLE INJURY,2017,12/14/2017,4:47 PM,COLLISION WITH PEDESTRIAN,602384.99,4725321.14,
16560347,A - SERIOUS INJURY,2017,12/15/2017,11:34 PM,COLLISION WITH PEDESTRIAN,596820.1148,4729469.872,
16556365,C - POSSIBLE INJURY,2017,12/15/2017,6:42 PM,COLLISION WITH PEDESTRIAN,605394.1003,4729080.197,
16555210,C - POSSIBLE INJURY,2017,12/14/2017,3:08 PM,COLLISION WITH PEDESTRIAN,600403.1675,4724168.802,
16552982,C - POSSIBLE INJURY,2017,12/8/2017,8:23 PM,COLLISION WITH PEDESTRIAN,606757.8124,4733468.824,
16552111,C - POSSIBLE INJURY,2017,12/12/2017,4:08 PM,COLLISION WITH BICYCLIST,587828.92,4729372.236,
16552021,C - POSSIBLE INJURY,2017,12/12/2017,5:57 PM,COLLISION WITH PEDESTRIAN,601276.4,4724073.09,
16552006,C - POSSIBLE INJURY,2017,12/13/2017,7:28 PM,COLLISION WITH PEDESTRIAN,601495.58,4723906.26,
16550987,A - SERIOUS INJURY,2017,10/12/2017,7:30 AM,COLLISION WITH PEDESTRIAN,601561.4064,4733459.579,
16550049,B - INJURY,2017,12/11/2017,4:50 PM,COLLISION WITH PEDESTRIAN,600011.22,4724466.77,
16550044,B - INJURY,2017,12/12/2017,5:53 PM,COLLISION WITH PEDESTRIAN,599248.74,4724279.76,
16548530,C - POSSIBLE INJURY,2017,11/28/2017,11:30 PM,COLLISION WITH PEDESTRIAN,606011.29,4736406.75,
16544778,A - SERIOUS INJURY,2017,12/8/2017,4:47 PM,COLLISION WITH PEDESTRIAN,586098.1573,4728366.81,
16544464,A - SERIOUS INJURY,2017,12/4/2017,7:53 PM,COLLISION WITH BICYCLIST,606029,4731231.96,
16542511,C - POSSIBLE INJURY,2017,11/25/2017,9:49 PM,COLLISION WITH PEDESTRIAN,606114.5327,4731774.032,
16539279,C - POSSIBLE INJURY,2017,11/25/2017,7:30 PM,COLLISION WITH PEDESTRIAN,597661.0676,4724803.95,
16539247,B - INJURY,2017,12/6/2017,5:31 PM,COLLISION WITH PEDESTRIAN,596431.2,4725555.1,
16537965,C - POSSIBLE INJURY,2017,12/2/2017,10:21 AM,COLLISION WITH BICYCLIST,593587.2154,4732408.187,
16537956,C - POSSIBLE INJURY,2017,12/1/2017,6:52 AM,COLLISION WITH PEDESTRIAN,606756.04,4733785.03,
16534379,B - INJURY,2017,11/21/2017,7:31 AM,COLLISION WITH PEDESTRIAN,600723.3877,4722202.025,
16533650,C - POSSIBLE INJURY,2017,11/30/2017,12:10 PM,COLLISION WITH PEDESTRIAN,598443,4724723.2,
16522310,B - INJURY,2017,11/21/2017,7:31 AM,COLLISION WITH PEDESTRIAN,600723.3877,4722202.025,
16522308,C - POSSIBLE INJURY,2017,8/20/2017,1:46 PM,COLLISION WITH BICYCLIST,601175.9,4721450.1,
16517660,B - INJURY,2017,11/21/2017,3:30 PM,COLLISION WITH BICYCLIST,598956.9,4727779.19,
16517651,C - POSSIBLE INJURY,2017,11/21/2017,6:05 PM,COLLISION WITH PEDESTRIAN,597298.4162,4729961.432,
16516585,C - POSSIBLE INJURY,2017,11/16/2017,12:54 PM,COLLISION WITH PEDESTRIAN,597109.52,4733301.91,
16503950,C - POSSIBLE INJURY,2017,11/10/2017,8:40 AM,COLLISION WITH PEDESTRIAN,595503.0461,4719587.151,
16497580,C - POSSIBLE INJURY,2017,10/26/2017,12:58 PM,COLLISION WITH PEDESTRIAN,600549.06,4723101.43,
16496297,C - POSSIBLE INJURY,2017,11/2/2017,4:45 PM,COLLISION WITH BICYCLIST,599513.0881,4721493.115,
16485965,B - INJURY,2017,10/29/2017,12:44 PM,COLLISION WITH PEDESTRIAN,596731.0011,4729245.999,
16482547,C - POSSIBLE INJURY,2017,10/30/2017,1:20 PM,COLLISION WITH PEDESTRIAN,594334.921,4731541.933,
16477319,B - INJURY,2017,10/26/2017,11:50 AM,COLLISION WITH BICYCLIST,601538.33,4723673.75,
16473371,C - POSSIBLE INJURY,2017,10/21/2017,2:10 PM,COLLISION WITH PEDESTRIAN,590752.1386,4727941.609,
16473319,B - INJURY,2017,10/22/2017,3:31 PM,COLLISION WITH BICYCLIST,600033.7122,4721626.545,
16470674,C - POSSIBLE INJURY,2017,10/19/2017,11:09 PM,COLLISION WITH PEDESTRIAN,601737.18,4724211.9,
16469385,C - POSSIBLE INJURY,2017,10/20/2017,2:56 PM,COLLISION WITH PEDESTRIAN,601916.1303,4730003,
16468593,B - INJURY,2017,10/19/2017,8:39 AM,COLLISION WITH BICYCLIST,590575.8637,4727107.424,
16467381,B - INJURY,2017,10/18/2017,3:14 PM,COLLISION WITH BICYCLIST,599595.2737,4729797.164,
16462372,C - POSSIBLE INJURY,2017,9/24/2017,4:36 PM,COLLISION WITH PEDESTRIAN,599676.77,4725373.7,
16462340,C - POSSIBLE INJURY,2017,10/8/2017,4:17 PM,COLLISION WITH BICYCLIST,600523.83,4724400,
16458028,B - INJURY,2017,10/11/2017,2:50 PM,COLLISION WITH BICYCLIST,600955.68,4722889.1,
16457688,B - INJURY,2017,10/11/2017,7:37 PM,COLLISION WITH PEDESTRIAN,595949.3897,4729672.339,
16457160,C - POSSIBLE INJURY,2017,9/14/2017,7:18 PM,COLLISION WITH PEDESTRIAN,600366.77,4724196.47,
16457119,C - POSSIBLE INJURY,2017,10/10/2017,4:49 PM,COLLISION WITH BICYCLIST,596507.59,4725013.72,
16453726,B - INJURY,2017,10/2/2017,7:49 PM,COLLISION WITH PEDESTRIAN,602372.6,4722953.65,
16452496,C - POSSIBLE INJURY,2017,10/8/2017,2:45 PM,COLLISION WITH PEDESTRIAN,600366.77,4724196.47,
16450893,C - POSSIBLE INJURY,2017,10/4/2017,4:00 PM,COLLISION WITH PEDESTRIAN,601276.4,4724073.09,
16449486,C - POSSIBLE INJURY,2017,10/2/2017,3:42 PM,COLLISION WITH PEDESTRIAN,601042.25,4722631.02,
16448827,C - POSSIBLE INJURY,2017,10/4/2017,2:49 PM,COLLISION WITH BICYCLIST,599864.25,4725802.9,
16448785,C - POSSIBLE INJURY,2017,10/2/2017,7:28 PM,COLLISION WITH PEDESTRIAN,601015.8084,4722951.261,
16448424,B - INJURY,2017,10/5/2017,2:50 PM,COLLISION WITH BICYCLIST,602006.3129,4728794.722,
16448418,C - POSSIBLE INJURY,2017,10/5/2017,2:52 PM,COLLISION WITH PEDESTRIAN,598243.4785,4728778.413,
16447017,C - POSSIBLE INJURY,2017,10/3/2017,7:35 AM,COLLISION WITH PEDESTRIAN,598227.6764,4723943.302,
16446334,C - POSSIBLE INJURY,2017,10/3/2017,12:41 PM,COLLISION WITH BICYCLIST,599804.19,4725688.19,
16442987,C - POSSIBLE INJURY,2017,9/29/2017,2:09 PM,COLLISION WITH BICYCLIST,601548.6932,4723297.078,
16442984,C - POSSIBLE INJURY,2017,9/30/2017,11:58 PM,COLLISION WITH PEDESTRIAN,600189.58,4725265.48,
16442977,C - POSSIBLE INJURY,2017,9/28/2017,3:03 PM,COLLISION WITH PEDESTRIAN,601841.0608,4723988.082,
16441531,B - INJURY,2017,9/29/2017,9:54 AM,COLLISION WITH PEDESTRIAN,600133.78,4721469.29,
16439925,B - INJURY,2017,9/29/2017,7:07 AM,COLLISION WITH PEDESTRIAN,599415.8603,4729655.155,
16434886,,2017,9/11/2017,7:30 AM,COLLISION WITH PEDESTRIAN,600011.22,4724466.77,
16432301,C - POSSIBLE INJURY,2017,9/16/2017,3:16 PM,COLLISION WITH PEDESTRIAN,600495.8405,4724098.354,
16431752,B - INJURY,2017,9/20/2017,2:53 PM,COLLISION WITH BICYCLIST,596507.59,4725013.72,
16431123,C - POSSIBLE INJURY,2017,9/15/2017,1:16 PM,COLLISION WITH BICYCLIST,595110.27,4726106.7,
16430097,A - SERIOUS INJURY,2017,9/18/2017,3:17 PM,COLLISION WITH BICYCLIST,604049.1603,4726642.453,
16424237,A - SERIOUS INJURY,2017,9/15/2017,3:22 PM,COLLISION WITH PEDESTRIAN,602459.44,4722381.04,
16423269,C - POSSIBLE INJURY,2017,9/16/2017,12:11 PM,COLLISION WITH PEDESTRIAN,593701,4734421,
16420133,C - POSSIBLE INJURY,2017,9/13/2017,7:41 PM,COLLISION WITH PEDESTRIAN,602326.62,4723041.49,
16418982,C - POSSIBLE INJURY,2017,9/11/2017,6:05 PM,COLLISION WITH PEDESTRIAN,601055.8631,4723786.665,
16418133,B - INJURY,2017,9/10/2017,10:40 PM,COLLISION WITH BICYCLIST,600932.45,4722710.83,
16415881,C - POSSIBLE INJURY,2017,9/8/2017,8:20 PM,COLLISION WITH PEDESTRIAN,596990.75,4725322.56,
16415878,C - POSSIBLE INJURY,2017,9/6/2017,11:18 PM,COLLISION WITH BICYCLIST,600392.0687,4725244.79,
16415875,C - POSSIBLE INJURY,2017,9/8/2017,8:30 PM,COLLISION WITH PEDESTRIAN,596661.34,4725459.9,
16415873,B - INJURY,2017,9/9/2017,2:42 PM,COLLISION WITH BICYCLIST,599363.2283,4724978.021,
16415111,B - INJURY,2017,9/7/2017,10:18 PM,COLLISION WITH PEDESTRIAN,601086.4769,4723853.167,
16414583,C - POSSIBLE INJURY,2017,9/5/2017,3:23 PM,COLLISION WITH PEDESTRIAN,601789.77,4723270.93,
16414577,B - INJURY,2017,8/20/2017,8:40 PM,COLLISION WITH BICYCLIST,600691.02,4725010.19,
16413787,C - POSSIBLE INJURY,2017,9/7/2017,7:22 PM,COLLISION WITH BICYCLIST,605740.54,4731866.42,
16411416,B - INJURY,2017,8/25/2017,12:31 PM,COLLISION WITH BICYCLIST,586799.2104,4731982.454,
16411359,B - INJURY,2017,9/5/2017,8:18 PM,COLLISION WITH PEDESTRIAN,601615.8628,4724063.065,
16410033,B - INJURY,2017,9/4/2017,7:00 PM,COLLISION WITH PEDESTRIAN,600017.5036,4723738.5,
16407806,C - POSSIBLE INJURY,2017,8/29/2017,8:11 PM,COLLISION WITH PEDESTRIAN,600189.58,4725265.48,
16406168,C - POSSIBLE INJURY,2017,8/28/2017,3:58 PM,COLLISION WITH PEDESTRIAN,599248.74,4724279.76,
16405280,C - POSSIBLE INJURY,2017,8/30/2017,12:11 PM,COLLISION WITH PEDESTRIAN,601444.48,4723846.98,
16402765,A - SERIOUS INJURY,2017,8/26/2017,8:38 PM,COLLISION WITH PEDESTRIAN,599513.0868,4725174.794,
16396567,C - POSSIBLE INJURY,2017,8/23/2017,8:07 PM,COLLISION WITH PEDESTRIAN,603429.32,4725243.02,
16396505,C - POSSIBLE INJURY,2017,8/22/2017,2:34 PM,COLLISION WITH BICYCLIST,594167.0588,4718738.882,
16395211,C - POSSIBLE INJURY,2017,8/22/2017,2:05 PM,COLLISION WITH PEDESTRIAN,598645.24,4725784.76,
16393726,C - POSSIBLE INJURY,2017,8/19/2017,11:23 PM,COLLISION WITH PEDESTRIAN,601911.91,4724080.08,
16392158,B - INJURY,2017,8/20/2017,8:28 AM,COLLISION WITH BICYCLIST,605985.84,4737253.73,
16388816,C - POSSIBLE INJURY,2017,8/18/2017,10:30 AM,COLLISION WITH PEDESTRIAN,600017.68,4721752.62,
16388433,B - INJURY,2017,8/17/2017,8:06 PM,COLLISION WITH BICYCLIST,601393.7926,4733555.028,
16383617,B - INJURY,2017,8/2/2017,6:03 PM,COLLISION WITH BICYCLIST,607049.99,4733426.82,
16382325,C - POSSIBLE INJURY,2017,8/3/2017,3:30 PM,COLLISION WITH PEDESTRIAN,606331.0046,4732251.067,
16381167,C - POSSIBLE INJURY,2017,8/11/2017,9:34 PM,COLLISION WITH PEDESTRIAN,601633.87,4723800.33,
16380475,C - POSSIBLE INJURY,2017,8/11/2017,2:41 PM,COLLISION WITH BICYCLIST,602510.92,4723623.54,
16379644,B - INJURY,2017,8/10/2017,7:00 PM,COLLISION WITH PEDESTRIAN,600462.4189,4724277.279,
16379272,B - INJURY,2017,8/9/2017,11:48 AM,COLLISION WITH BICYCLIST,596430.2215,4730701.743,
16378740,A - SERIOUS INJURY,2017,8/2/2017,10:54 AM,COLLISION WITH BICYCLIST,599260.3588,4730357.225,
16375527,C - POSSIBLE INJURY,2017,8/5/2017,3:23 PM,COLLISION WITH PEDESTRIAN,600914.62,4724058.93,
16374742,C - POSSIBLE INJURY,2017,8/3/2017,1:09 PM,COLLISION WITH PEDESTRIAN,601696.6248,4721301.959,
16371507,C - POSSIBLE INJURY,2017,7/17/2017,6:30 PM,COLLISION WITH BICYCLIST,603402.53,4725577.05,
16367298,B - INJURY,2017,8/1/2017,4:06 PM,COLLISION WITH BICYCLIST,600661.31,4722140.67,
16367269,A - SERIOUS INJURY,2017,7/31/2017,9:14 PM,COLLISION WITH BICYCLIST,600620.2,4724486.03,
16363594,C - POSSIBLE INJURY,2017,7/17/2017,10:13 AM,COLLISION WITH PEDESTRIAN,607479.8531,4736506.121,
16360106,C - POSSIBLE INJURY,2017,7/17/2017,3:28 PM,COLLISION WITH PEDESTRIAN,599063.19,4724317.87,
16360104,C - POSSIBLE INJURY,2017,7/17/2017,7:14 PM,COLLISION WITH BICYCLIST,601008.48,4722956.73,
16358586,C - POSSIBLE INJURY,2017,7/25/2017,4:34 PM,COLLISION WITH BICYCLIST,599875,4721490.88,
16353546,C - POSSIBLE INJURY,2017,7/20/2017,11:35 PM,COLLISION WITH BICYCLIST,599997.97,4724078.85,
16353500,B - INJURY,2017,7/21/2017,6:25 PM,COLLISION WITH PEDESTRIAN,605668.2426,4730833.604,
16352724,C - POSSIBLE INJURY,2017,7/20/2017,11:00 AM,COLLISION WITH PEDESTRIAN,601934.69,4722280.34,
16351384,B - INJURY,2017,7/19/2017,3:26 PM,COLLISION WITH PEDESTRIAN,589900.4276,4728108.755,
16351339,A - SERIOUS INJURY,2017,7/10/2017,5:15 PM,COLLISION WITH PEDESTRIAN,599893.65,4725860.52,
16349832,C - POSSIBLE INJURY,2017,7/17/2017,12:21 PM,COLLISION WITH BICYCLIST,600238.09,4724393.75,
16348324,B - INJURY,2017,7/17/2017,6:10 PM,COLLISION WITH PEDESTRIAN,600048.7215,4725130.764,
16347638,B - INJURY,2017,7/15/2017,10:00 PM,COLLISION WITH PEDESTRIAN,602136.87,4723661.22,
16345198,B - INJURY,2017,7/12/2017,3:04 PM,COLLISION WITH PEDESTRIAN,589900.4276,4728108.755,
16345170,C - POSSIBLE INJURY,2017,7/11/2017,8:15 AM,COLLISION WITH BICYCLIST,601104.99,4723287.34,
16345165,C - POSSIBLE INJURY,2017,7/14/2017,8:18 PM,COLLISION WITH BICYCLIST,599342.2224,4725758.679,
16343453,A - SERIOUS INJURY,2017,7/9/2017,10:00 PM,COLLISION WITH PEDESTRIAN,586564.8866,4733549.202,
16340801,C - POSSIBLE INJURY,2017,7/5/2017,6:02 PM,COLLISION WITH BICYCLIST,597944.97,4722497.71,
16340484,A - SERIOUS INJURY,2017,5/11/2017,4:29 PM,COLLISION WITH PEDESTRIAN,591612.0472,4734234.039,
16338683,A - SERIOUS INJURY,2017,6/28/2017,9:38 PM,COLLISION WITH PEDESTRIAN,600220.1491,4734426.316,
16330311,C - POSSIBLE INJURY,2017,7/1/2017,5:19 PM,COLLISION WITH PEDESTRIAN,600651.1272,4734184.231,
16329720,C - POSSIBLE INJURY,2017,6/27/2017,2:00 PM,COLLISION WITH BICYCLIST,601375.09,4720878.24,
16329053,B - INJURY,2017,7/1/2017,1:57 PM,COLLISION WITH BICYCLIST,598642.9731,4722167.795,
16329047,B - INJURY,2017,6/30/2017,6:03 PM,COLLISION WITH BICYCLIST,600539.0944,4724875.535,
16325189,A - SERIOUS INJURY,2017,6/27/2017,3:41 PM,COLLISION WITH BICYCLIST,598177.5997,4724832.624,
16324396,A - SERIOUS INJURY,2017,6/14/2017,9:19 PM,COLLISION WITH PEDESTRIAN,601228.0138,4724110.17,
